"version","task","concept","price","type","freshness"
552,2,1,"1","2","1"
552,2,2,"2","1","2"
552,2,3,"1","2","2"
552,3,1,"1","2","2"
552,3,2,"2","1","2"
552,3,3,"1","2","1"
552,4,1,"2","2","2"
552,4,2,"2","1","2"
552,4,3,"1","2","1"
552,5,1,"2","2","1"
552,5,2,"2","1","1"
552,5,3,"1","1","2"
552,6,1,"2","2","1"
552,6,2,"2","2","2"
552,6,3,"2","1","1"
553,1,1,"1","1","1"
553,1,2,"2","1","1"
553,1,3,"2","2","1"
553,2,1,"2","2","2"
553,2,2,"2","1","1"
553,2,3,"1","2","1"
553,3,1,"2","1","2"
553,3,2,"2","2","1"
553,3,3,"1","2","1"
553,4,1,"1","1","1"
553,4,2,"1","2","2"
553,4,3,"2","2","2"
553,5,1,"1","2","1"
553,5,2,"2","1","2"
553,5,3,"2","1","1"
553,6,1,"2","1","1"
553,6,2,"2","1","2"
553,6,3,"1","2","2"
554,1,1,"2","1","2"
554,1,2,"1","2","2"
554,1,3,"2","2","1"
554,2,1,"1","2","2"
554,2,2,"1","1","1"
554,2,3,"2","2","2"
554,3,1,"1","1","2"
554,3,2,"1","2","1"
554,3,3,"2","1","1"
554,4,1,"1","2","1"
554,4,2,"2","2","2"
554,4,3,"1","2","2"
554,5,1,"1","1","1"
554,5,2,"2","2","1"
554,5,3,"2","1","1"
554,6,1,"1","1","1"
554,6,2,"1","2","2"
554,6,3,"2","1","2"
555,1,1,"1","1","2"
555,1,2,"2","2","1"
555,1,3,"2","2","2"
555,2,1,"2","1","1"
555,2,2,"1","2","2"
555,2,3,"1","1","1"
555,3,1,"2","2","1"
555,3,2,"1","1","2"
555,3,3,"1","2","1"
555,4,1,"1","1","1"
555,4,2,"2","2","2"
555,4,3,"1","1","2"
555,5,1,"1","2","1"
555,5,2,"2","1","1"
555,5,3,"2","2","1"
555,6,1,"1","1","2"
555,6,2,"1","2","2"
555,6,3,"1","2","1"
556,1,1,"1","2","1"
556,1,2,"1","1","1"
556,1,3,"2","1","2"
556,2,1,"2","1","2"
556,2,2,"1","1","1"
556,2,3,"2","2","2"
556,3,1,"2","1","2"
556,3,2,"1","2","1"
556,3,3,"2","1","1"
556,4,1,"1","2","2"
556,4,2,"2","1","2"
556,4,3,"2","2","2"
556,5,1,"2","2","2"
556,5,2,"1","2","2"
556,5,3,"2","2","1"
556,6,1,"1","2","2"
556,6,2,"2","2","1"
556,6,3,"1","1","2"
557,1,1,"1","2","2"
557,1,2,"1","1","1"
557,1,3,"2","1","1"
557,2,1,"2","2","2"
557,2,2,"2","1","1"
557,2,3,"1","1","1"
557,3,1,"2","1","1"
557,3,2,"1","2","1"
557,3,3,"2","1","2"
557,4,1,"2","2","2"
557,4,2,"1","1","2"
557,4,3,"2","2","1"
557,5,1,"1","1","1"
557,5,2,"1","2","2"
557,5,3,"2","2","2"
557,6,1,"2","1","2"
557,6,2,"2","2","2"
557,6,3,"1","1","2"
558,1,1,"1","1","2"
558,1,2,"1","2","2"
558,1,3,"2","1","2"
558,2,1,"1","2","2"
558,2,2,"1","2","1"
558,2,3,"1","1","2"
558,3,1,"2","2","2"
558,3,2,"2","2","1"
558,3,3,"1","1","2"
558,4,1,"1","2","1"
558,4,2,"2","2","2"
558,4,3,"1","2","2"
558,5,1,"1","1","1"
558,5,2,"1","1","2"
558,5,3,"1","2","2"
558,6,1,"2","1","2"
558,6,2,"1","1","1"
558,6,3,"2","2","1"
559,1,1,"2","2","1"
559,1,2,"2","1","2"
559,1,3,"1","2","1"
559,2,1,"2","2","2"
559,2,2,"1","1","2"
559,2,3,"2","2","1"
559,3,1,"1","2","2"
559,3,2,"2","2","1"
559,3,3,"1","2","1"
559,4,1,"2","2","1"
559,4,2,"1","1","2"
559,4,3,"1","2","2"
559,5,1,"1","1","2"
559,5,2,"1","2","1"
559,5,3,"1","2","2"
559,6,1,"2","2","2"
559,6,2,"2","1","1"
559,6,3,"1","2","1"
560,1,1,"1","2","1"
560,1,2,"2","2","1"
560,1,3,"2","1","2"
560,2,1,"2","1","1"
560,2,2,"1","1","2"
560,2,3,"1","2","1"
560,3,1,"2","2","1"
560,3,2,"2","1","2"
560,3,3,"1","1","1"
560,4,1,"1","2","2"
560,4,2,"2","1","2"
560,4,3,"2","1","1"
560,5,1,"1","1","2"
560,5,2,"1","1","1"
560,5,3,"2","1","1"
560,6,1,"1","1","1"
560,6,2,"2","2","2"
560,6,3,"2","2","1"
561,1,1,"2","2","1"
561,1,2,"1","2","2"
561,1,3,"2","1","2"
561,2,1,"1","1","2"
561,2,2,"2","1","2"
561,2,3,"2","1","1"
561,3,1,"2","1","1"
561,3,2,"1","2","1"
561,3,3,"1","1","2"
561,4,1,"2","2","1"
561,4,2,"1","2","2"
561,4,3,"1","1","1"
561,5,1,"1","1","2"
561,5,2,"1","2","1"
561,5,3,"2","2","2"
561,6,1,"2","2","2"
561,6,2,"2","1","1"
561,6,3,"1","1","2"
562,1,1,"2","2","2"
562,1,2,"1","1","2"
562,1,3,"2","1","1"
562,2,1,"1","2","2"
562,2,2,"2","1","1"
562,2,3,"1","1","2"
562,3,1,"2","1","2"
562,3,2,"2","1","1"
562,3,3,"1","1","2"
562,4,1,"1","1","2"
562,4,2,"2","1","2"
562,4,3,"1","2","1"
562,5,1,"1","2","1"
562,5,2,"2","2","2"
562,5,3,"2","1","2"
562,6,1,"1","1","1"
562,6,2,"1","2","1"
562,6,3,"1","2","2"
563,1,1,"1","1","1"
563,1,2,"2","1","1"
563,1,3,"2","1","2"
563,2,1,"1","2","1"
563,2,2,"1","2","2"
563,2,3,"2","1","1"
563,3,1,"2","2","2"
563,3,2,"1","2","1"
563,3,3,"2","2","1"
563,4,1,"1","2","1"
563,4,2,"2","2","2"
563,4,3,"1","1","2"
563,5,1,"1","2","2"
563,5,2,"1","1","1"
563,5,3,"1","2","1"
563,6,1,"2","2","2"
563,6,2,"1","2","2"
563,6,3,"1","1","1"
564,1,1,"1","2","2"
564,1,2,"1","1","1"
564,1,3,"2","2","2"
564,2,1,"2","2","2"
564,2,2,"1","1","1"
564,2,3,"1","2","2"
564,3,1,"2","2","2"
564,3,2,"1","2","1"
564,3,3,"1","2","2"
564,4,1,"1","1","1"
564,4,2,"2","1","1"
564,4,3,"2","2","1"
564,5,1,"1","2","2"
564,5,2,"2","2","2"
564,5,3,"2","1","2"
564,6,1,"2","2","2"
564,6,2,"1","2","2"
564,6,3,"1","2","1"
565,1,1,"1","2","2"
565,1,2,"2","2","1"
565,1,3,"1","1","2"
565,2,1,"1","2","2"
565,2,2,"1","2","1"
565,2,3,"2","1","2"
565,3,1,"2","2","1"
565,3,2,"2","1","2"
565,3,3,"2","2","2"
565,4,1,"1","2","1"
565,4,2,"1","1","2"
565,4,3,"1","2","2"
565,5,1,"2","1","1"
565,5,2,"1","1","2"
565,5,3,"2","1","2"
565,6,1,"1","2","2"
565,6,2,"1","1","1"
565,6,3,"1","1","2"
566,1,1,"1","2","2"
566,1,2,"1","2","1"
566,1,3,"1","1","2"
566,2,1,"1","2","2"
566,2,2,"2","1","1"
566,2,3,"2","1","2"
566,3,1,"1","1","1"
566,3,2,"1","1","2"
566,3,3,"1","2","2"
566,4,1,"2","2","1"
566,4,2,"1","2","1"
566,4,3,"1","1","1"
566,5,1,"1","1","2"
566,5,2,"2","1","1"
566,5,3,"2","2","2"
566,6,1,"1","1","2"
566,6,2,"2","1","1"
566,6,3,"1","1","1"
567,1,1,"1","1","2"
567,1,2,"1","1","1"
567,1,3,"1","2","2"
567,2,1,"1","1","2"
567,2,2,"2","1","2"
567,2,3,"2","1","1"
567,3,1,"2","1","1"
567,3,2,"2","2","2"
567,3,3,"1","1","1"
567,4,1,"2","1","1"
567,4,2,"2","1","2"
567,4,3,"2","2","2"
567,5,1,"1","1","2"
567,5,2,"1","1","1"
567,5,3,"1","2","2"
567,6,1,"2","1","2"
567,6,2,"1","2","2"
567,6,3,"2","2","2"
568,1,1,"2","1","2"
568,1,2,"1","2","2"
568,1,3,"2","1","1"
568,2,1,"1","1","2"
568,2,2,"2","1","2"
568,2,3,"1","2","1"
568,3,1,"1","2","1"
568,3,2,"2","2","1"
568,3,3,"1","1","2"
568,4,1,"1","2","2"
568,4,2,"1","1","1"
568,4,3,"2","2","2"
568,5,1,"2","2","2"
568,5,2,"1","1","2"
568,5,3,"1","2","1"
568,6,1,"1","2","2"
568,6,2,"2","2","2"
568,6,3,"2","1","2"
569,1,1,"2","2","2"
569,1,2,"2","1","1"
569,1,3,"1","1","2"
569,2,1,"1","2","2"
569,2,2,"1","2","1"
569,2,3,"2","2","2"
569,3,1,"2","1","2"
569,3,2,"1","2","2"
569,3,3,"1","1","1"
569,4,1,"2","2","1"
569,4,2,"2","1","1"
569,4,3,"2","1","2"
569,5,1,"2","2","1"
569,5,2,"2","2","2"
569,5,3,"2","1","1"
569,6,1,"1","1","2"
569,6,2,"1","1","1"
569,6,3,"1","2","2"
570,1,1,"1","2","2"
570,1,2,"2","1","2"
570,1,3,"2","2","2"
570,2,1,"2","2","2"
570,2,2,"2","1","1"
570,2,3,"1","2","2"
570,3,1,"2","1","1"
570,3,2,"2","2","2"
570,3,3,"2","2","1"
570,4,1,"1","2","1"
570,4,2,"1","1","1"
570,4,3,"2","1","2"
570,5,1,"2","1","1"
570,5,2,"2","2","2"
570,5,3,"1","1","2"
570,6,1,"2","2","1"
570,6,2,"1","2","1"
570,6,3,"1","1","2"
571,1,1,"2","1","2"
571,1,2,"1","1","2"
571,1,3,"2","2","1"
571,2,1,"2","2","2"
571,2,2,"1","2","2"
571,2,3,"2","2","1"
571,3,1,"1","2","2"
571,3,2,"2","1","2"
571,3,3,"2","2","1"
571,4,1,"2","1","2"
571,4,2,"2","2","2"
571,4,3,"1","1","2"
571,5,1,"1","1","2"
571,5,2,"1","2","1"
571,5,3,"2","1","2"
571,6,1,"1","2","1"
571,6,2,"1","1","1"
571,6,3,"1","2","2"
572,1,1,"2","1","2"
572,1,2,"2","2","2"
572,1,3,"1","2","1"
572,2,1,"2","1","1"
572,2,2,"1","1","2"
572,2,3,"1","2","1"
572,3,1,"1","2","1"
572,3,2,"1","2","2"
572,3,3,"2","2","2"
572,4,1,"1","1","2"
572,4,2,"1","2","1"
572,4,3,"1","2","2"
572,5,1,"1","2","1"
572,5,2,"2","1","2"
572,5,3,"1","1","1"
572,6,1,"2","2","1"
572,6,2,"2","1","2"
572,6,3,"1","2","2"
573,1,1,"2","1","1"
573,1,2,"1","2","1"
573,1,3,"1","1","2"
573,2,1,"1","2","2"
573,2,2,"1","1","2"
573,2,3,"2","1","1"
573,3,1,"2","1","1"
573,3,2,"1","2","1"
573,3,3,"1","1","2"
573,4,1,"1","1","1"
573,4,2,"2","1","2"
573,4,3,"1","2","2"
573,5,1,"1","1","2"
573,5,2,"2","1","1"
573,5,3,"1","2","2"
573,6,1,"2","1","1"
573,6,2,"2","1","2"
573,6,3,"1","1","2"
574,1,1,"1","2","1"
574,1,2,"2","2","2"
574,1,3,"2","1","1"
574,2,1,"2","1","1"
574,2,2,"2","2","2"
574,2,3,"2","2","1"
574,3,1,"2","1","1"
574,3,2,"1","1","1"
574,3,3,"2","2","2"
574,4,1,"1","1","1"
574,4,2,"1","2","1"
574,4,3,"2","1","2"
574,5,1,"1","2","1"
574,5,2,"1","2","2"
574,5,3,"2","2","2"
574,6,1,"2","2","1"
574,6,2,"1","2","1"
574,6,3,"1","1","2"
575,1,1,"1","2","2"
575,1,2,"2","2","2"
575,1,3,"1","1","1"
575,2,1,"2","2","1"
575,2,2,"2","1","2"
575,2,3,"1","2","2"
575,3,1,"2","2","1"
575,3,2,"1","1","1"
575,3,3,"2","2","2"
575,4,1,"1","2","1"
575,4,2,"2","1","1"
575,4,3,"1","2","2"
575,5,1,"2","1","1"
575,5,2,"2","2","1"
575,5,3,"1","1","2"
575,6,1,"2","1","1"
575,6,2,"2","2","1"
575,6,3,"1","2","1"
576,1,1,"1","2","1"
576,1,2,"1","1","1"
576,1,3,"2","1","2"
576,2,1,"2","2","2"
576,2,2,"2","2","1"
576,2,3,"2","1","2"
576,3,1,"2","1","2"
576,3,2,"1","1","1"
576,3,3,"2","2","1"
576,4,1,"2","1","1"
576,4,2,"1","2","1"
576,4,3,"2","1","2"
576,5,1,"2","2","2"
576,5,2,"1","2","1"
576,5,3,"1","2","2"
576,6,1,"1","1","2"
576,6,2,"2","1","1"
576,6,3,"2","2","2"
577,1,1,"1","1","1"
577,1,2,"2","1","1"
577,1,3,"1","1","2"
577,2,1,"1","1","2"
577,2,2,"2","1","1"
577,2,3,"1","2","1"
577,3,1,"2","2","1"
577,3,2,"2","1","2"
577,3,3,"1","1","1"
577,4,1,"1","2","1"
577,4,2,"2","1","1"
577,4,3,"2","2","1"
577,5,1,"2","1","2"
577,5,2,"2","2","2"
577,5,3,"1","2","2"
577,6,1,"1","2","2"
577,6,2,"2","1","2"
577,6,3,"2","2","1"
578,1,1,"2","1","1"
578,1,2,"1","2","2"
578,1,3,"2","2","2"
578,2,1,"1","2","2"
578,2,2,"1","2","1"
578,2,3,"2","2","1"
578,3,1,"2","1","1"
578,3,2,"2","1","2"
578,3,3,"1","1","1"
578,4,1,"1","2","1"
578,4,2,"1","2","2"
578,4,3,"1","1","1"
578,5,1,"2","2","1"
578,5,2,"1","1","2"
578,5,3,"2","1","2"
578,6,1,"2","1","2"
578,6,2,"1","1","2"
578,6,3,"1","1","1"
579,1,1,"2","2","2"
579,1,2,"1","1","1"
579,1,3,"1","1","2"
579,2,1,"1","1","1"
579,2,2,"1","2","1"
579,2,3,"2","1","1"
579,3,1,"2","2","1"
579,3,2,"2","2","2"
579,3,3,"1","1","2"
579,4,1,"2","1","1"
579,4,2,"2","1","2"
579,4,3,"1","2","2"
579,5,1,"1","2","2"
579,5,2,"2","2","1"
579,5,3,"2","1","1"
579,6,1,"1","1","2"
579,6,2,"1","2","1"
579,6,3,"2","2","2"
580,1,1,"2","2","1"
580,1,2,"1","2","1"
580,1,3,"2","1","1"
580,2,1,"2","2","2"
580,2,2,"1","2","2"
580,2,3,"1","1","1"
580,3,1,"2","1","1"
580,3,2,"1","1","1"
580,3,3,"1","1","2"
580,4,1,"2","1","1"
580,4,2,"2","2","1"
580,4,3,"2","2","2"
580,5,1,"1","2","2"
580,5,2,"2","2","2"
580,5,3,"1","1","1"
580,6,1,"1","2","1"
580,6,2,"2","1","2"
580,6,3,"2","2","2"
581,1,1,"2","1","2"
581,1,2,"1","2","2"
581,1,3,"2","2","2"
581,2,1,"2","1","2"
581,2,2,"1","2","1"
581,2,3,"1","2","2"
581,3,1,"1","1","1"
581,3,2,"2","2","2"
581,3,3,"2","1","2"
581,4,1,"2","1","1"
581,4,2,"2","2","1"
581,4,3,"1","2","2"
581,5,1,"2","1","2"
581,5,2,"1","1","2"
581,5,3,"2","1","1"
581,6,1,"1","2","2"
581,6,2,"2","1","1"
581,6,3,"2","2","1"
582,1,1,"2","1","1"
582,1,2,"1","1","1"
582,1,3,"1","2","1"
582,2,1,"2","2","2"
582,2,2,"1","2","1"
582,2,3,"2","1","1"
582,3,1,"1","2","1"
582,3,2,"2","2","2"
582,3,3,"1","1","2"
582,4,1,"2","2","2"
582,4,2,"2","2","1"
582,4,3,"1","2","2"
582,5,1,"1","1","1"
582,5,2,"2","2","2"
582,5,3,"1","2","2"
582,6,1,"2","2","2"
582,6,2,"1","1","2"
582,6,3,"2","1","2"
583,1,1,"1","1","2"
583,1,2,"2","1","2"
583,1,3,"2","2","1"
583,2,1,"1","1","1"
583,2,2,"1","2","2"
583,2,3,"2","2","2"
583,3,1,"2","2","1"
583,3,2,"2","1","2"
583,3,3,"2","2","2"
583,4,1,"2","2","1"
583,4,2,"2","1","1"
583,4,3,"2","1","2"
583,5,1,"2","1","1"
583,5,2,"2","1","2"
583,5,3,"1","1","2"
583,6,1,"1","2","2"
583,6,2,"2","2","1"
583,6,3,"2","1","2"
584,1,1,"2","1","1"
584,1,2,"1","2","2"
584,1,3,"1","1","1"
584,2,1,"2","1","1"
584,2,2,"2","1","2"
584,2,3,"1","2","1"
584,3,1,"2","2","2"
584,3,2,"1","2","1"
584,3,3,"2","1","1"
584,4,1,"1","2","2"
584,4,2,"2","1","2"
584,4,3,"2","2","1"
584,5,1,"1","1","2"
584,5,2,"2","2","1"
584,5,3,"2","1","2"
584,6,1,"2","1","2"
584,6,2,"2","2","1"
584,6,3,"1","1","2"
585,1,1,"2","2","2"
585,1,2,"2","1","1"
585,1,3,"1","2","1"
585,2,1,"2","1","1"
585,2,2,"1","2","1"
585,2,3,"2","2","1"
585,3,1,"2","2","1"
585,3,2,"2","1","2"
585,3,3,"1","2","2"
585,4,1,"2","1","2"
585,4,2,"1","2","1"
585,4,3,"2","1","1"
585,5,1,"1","1","2"
585,5,2,"2","1","2"
585,5,3,"2","2","2"
585,6,1,"1","1","1"
585,6,2,"2","2","1"
585,6,3,"2","1","1"
586,1,1,"2","1","1"
586,1,2,"1","2","1"
586,1,3,"2","2","2"
586,2,1,"1","2","1"
586,2,2,"1","1","1"
586,2,3,"1","1","2"
586,3,1,"1","2","2"
586,3,2,"2","1","2"
586,3,3,"2","2","1"
586,4,1,"1","2","1"
586,4,2,"1","1","2"
586,4,3,"2","1","2"
586,5,1,"2","1","1"
586,5,2,"1","1","2"
586,5,3,"2","2","1"
586,6,1,"1","1","1"
586,6,2,"2","1","2"
586,6,3,"1","1","2"
587,1,1,"1","1","2"
587,1,2,"2","2","2"
587,1,3,"1","1","1"
587,2,1,"1","2","1"
587,2,2,"2","2","2"
587,2,3,"1","2","2"
587,3,1,"1","1","1"
587,3,2,"2","1","2"
587,3,3,"1","1","2"
587,4,1,"1","2","2"
587,4,2,"1","1","2"
587,4,3,"1","1","1"
587,5,1,"2","2","1"
587,5,2,"2","1","2"
587,5,3,"2","2","2"
587,6,1,"2","2","1"
587,6,2,"2","1","1"
587,6,3,"1","1","1"
588,1,1,"1","1","1"
588,1,2,"1","2","2"
588,1,3,"2","2","1"
588,2,1,"2","1","1"
588,2,2,"2","2","2"
588,2,3,"2","2","1"
588,3,1,"2","2","1"
588,3,2,"2","1","2"
588,3,3,"1","1","2"
588,4,1,"1","2","1"
588,4,2,"2","2","1"
588,4,3,"2","1","2"
588,5,1,"2","1","1"
588,5,2,"1","1","2"
588,5,3,"1","2","1"
588,6,1,"2","1","2"
588,6,2,"1","2","1"
588,6,3,"2","2","1"
589,1,1,"1","2","2"
589,1,2,"2","2","2"
589,1,3,"1","2","1"
589,2,1,"2","1","2"
589,2,2,"1","1","1"
589,2,3,"2","2","1"
589,3,1,"2","1","2"
589,3,2,"1","2","2"
589,3,3,"2","1","1"
589,4,1,"1","2","1"
589,4,2,"2","2","2"
589,4,3,"2","1","2"
589,5,1,"2","1","2"
589,5,2,"2","2","2"
589,5,3,"2","1","1"
589,6,1,"1","1","2"
589,6,2,"2","1","1"
589,6,3,"1","2","2"
590,1,1,"1","1","1"
590,1,2,"2","1","2"
590,1,3,"1","1","2"
590,2,1,"2","2","2"
590,2,2,"2","2","1"
590,2,3,"2","1","1"
590,3,1,"1","1","1"
590,3,2,"1","2","2"
590,3,3,"2","2","2"
590,4,1,"1","1","1"
590,4,2,"2","1","2"
590,4,3,"1","1","2"
590,5,1,"2","2","2"
590,5,2,"1","1","1"
590,5,3,"2","2","1"
590,6,1,"1","1","2"
590,6,2,"2","1","1"
590,6,3,"2","2","2"
591,1,1,"1","1","1"
591,1,2,"2","2","2"
591,1,3,"2","2","1"
591,2,1,"1","1","1"
591,2,2,"1","2","1"
591,2,3,"2","1","1"
591,3,1,"2","1","1"
591,3,2,"1","1","2"
591,3,3,"1","1","1"
591,4,1,"2","1","2"
591,4,2,"1","2","2"
591,4,3,"1","1","2"
591,5,1,"2","1","2"
591,5,2,"1","2","2"
591,5,3,"1","1","2"
591,6,1,"1","1","2"
591,6,2,"1","2","1"
591,6,3,"2","2","1"
592,1,1,"1","2","2"
592,1,2,"1","1","1"
592,1,3,"2","1","2"
592,2,1,"1","1","1"
592,2,2,"2","2","1"
592,2,3,"1","1","2"
592,3,1,"2","2","2"
592,3,2,"2","2","1"
592,3,3,"2","1","2"
592,4,1,"1","2","2"
592,4,2,"1","1","2"
592,4,3,"2","2","1"
592,5,1,"2","1","1"
592,5,2,"1","2","2"
592,5,3,"1","1","2"
592,6,1,"2","2","1"
592,6,2,"1","2","1"
592,6,3,"1","1","1"
593,1,1,"2","1","1"
593,1,2,"1","1","1"
593,1,3,"2","2","2"
593,2,1,"1","2","2"
593,2,2,"1","1","1"
593,2,3,"1","1","2"
593,3,1,"1","1","2"
593,3,2,"2","2","1"
593,3,3,"2","1","1"
593,4,1,"2","2","1"
593,4,2,"2","1","1"
593,4,3,"1","1","2"
593,5,1,"2","2","2"
593,5,2,"1","1","2"
593,5,3,"2","2","1"
593,6,1,"1","2","1"
593,6,2,"2","2","2"
593,6,3,"1","1","2"
594,1,1,"1","1","1"
594,1,2,"2","1","1"
594,1,3,"2","1","2"
594,2,1,"1","1","2"
594,2,2,"2","2","2"
594,2,3,"2","1","1"
594,3,1,"1","1","2"
594,3,2,"2","1","1"
594,3,3,"2","2","1"
594,4,1,"1","2","2"
594,4,2,"1","1","2"
594,4,3,"2","1","2"
594,5,1,"1","1","1"
594,5,2,"1","1","2"
594,5,3,"1","2","1"
594,6,1,"2","2","1"
594,6,2,"1","1","2"
594,6,3,"2","1","2"
595,1,1,"2","1","1"
595,1,2,"2","2","1"
595,1,3,"2","2","2"
595,2,1,"2","2","1"
595,2,2,"1","2","1"
595,2,3,"1","2","2"
595,3,1,"1","1","1"
595,3,2,"2","2","2"
595,3,3,"2","1","1"
595,4,1,"1","1","2"
595,4,2,"2","1","2"
595,4,3,"2","2","2"
595,5,1,"2","2","2"
595,5,2,"1","1","1"
595,5,3,"1","1","2"
595,6,1,"1","2","1"
595,6,2,"2","1","2"
595,6,3,"1","2","2"
596,1,1,"2","1","1"
596,1,2,"1","2","1"
596,1,3,"1","1","1"
596,2,1,"2","1","2"
596,2,2,"1","1","2"
596,2,3,"1","2","1"
596,3,1,"1","2","2"
596,3,2,"1","2","1"
596,3,3,"2","2","1"
596,4,1,"1","2","1"
596,4,2,"1","2","2"
596,4,3,"2","2","1"
596,5,1,"1","1","2"
596,5,2,"2","2","2"
596,5,3,"1","2","2"
596,6,1,"1","2","2"
596,6,2,"2","2","2"
596,6,3,"2","1","2"
597,1,1,"1","2","2"
597,1,2,"2","2","2"
597,1,3,"1","2","1"
597,2,1,"1","1","2"
597,2,2,"2","1","2"
597,2,3,"2","2","1"
597,3,1,"1","1","2"
597,3,2,"2","2","1"
597,3,3,"2","2","2"
597,4,1,"2","2","2"
597,4,2,"1","2","2"
597,4,3,"2","1","1"
597,5,1,"1","1","2"
597,5,2,"2","1","2"
597,5,3,"2","2","1"
597,6,1,"2","1","2"
597,6,2,"1","1","2"
597,6,3,"2","2","2"
598,1,1,"2","1","2"
598,1,2,"1","2","1"
598,1,3,"2","1","1"
598,2,1,"2","2","2"
598,2,2,"2","2","1"
598,2,3,"1","1","2"
598,3,1,"2","2","2"
598,3,2,"2","1","2"
598,3,3,"2","1","1"
598,4,1,"2","1","1"
598,4,2,"1","2","1"
598,4,3,"1","1","2"
598,5,1,"2","2","2"
598,5,2,"1","2","2"
598,5,3,"2","2","1"
598,6,1,"2","2","2"
598,6,2,"2","1","1"
598,6,3,"2","1","2"
599,1,1,"1","2","2"
599,1,2,"1","2","1"
599,1,3,"2","1","1"
599,2,1,"1","1","1"
599,2,2,"2","1","2"
599,2,3,"2","1","1"
599,3,1,"2","2","2"
599,3,2,"1","2","2"
599,3,3,"2","1","2"
599,4,1,"1","2","1"
599,4,2,"2","1","2"
599,4,3,"1","1","1"
599,5,1,"1","1","1"
599,5,2,"2","2","2"
599,5,3,"2","2","1"
599,6,1,"1","1","2"
599,6,2,"1","2","2"
599,6,3,"2","2","1"
600,1,1,"2","2","1"
600,1,2,"2","2","2"
600,1,3,"1","1","2"
600,2,1,"1","1","1"
600,2,2,"2","2","1"
600,2,3,"1","1","2"
600,3,1,"1","1","1"
600,3,2,"2","1","2"
600,3,3,"1","1","2"
600,4,1,"2","1","2"
600,4,2,"1","2","1"
600,4,3,"2","2","2"
600,5,1,"2","2","2"
600,5,2,"1","1","2"
600,5,3,"1","1","1"
600,6,1,"1","2","1"
600,6,2,"2","2","1"
600,6,3,"2","1","2"
601,1,1,"1","2","1"
601,1,2,"2","1","2"
601,1,3,"1","1","1"
601,2,1,"2","2","2"
601,2,2,"1","2","2"
601,2,3,"2","1","2"
601,3,1,"1","1","1"
601,3,2,"2","1","1"
601,3,3,"1","1","2"
601,4,1,"1","1","1"
601,4,2,"2","2","1"
601,4,3,"2","1","1"
601,5,1,"1","1","2"
601,5,2,"2","1","1"
601,5,3,"2","1","2"
601,6,1,"2","2","2"
601,6,2,"1","1","2"
601,6,3,"2","1","1"
602,1,1,"1","2","2"
602,1,2,"2","2","1"
602,1,3,"2","1","1"
602,2,1,"1","2","1"
602,2,2,"2","1","1"
602,2,3,"2","2","1"
602,3,1,"1","1","1"
602,3,2,"1","2","2"
602,3,3,"2","1","1"
602,4,1,"2","1","1"
602,4,2,"2","2","1"
602,4,3,"1","2","2"
602,5,1,"2","2","2"
602,5,2,"1","1","2"
602,5,3,"1","1","1"
602,6,1,"2","2","1"
602,6,2,"1","2","1"
602,6,3,"2","1","2"
603,1,1,"1","1","1"
603,1,2,"2","2","2"
603,1,3,"1","2","2"
603,2,1,"2","1","2"
603,2,2,"2","1","1"
603,2,3,"1","1","2"
603,3,1,"1","1","1"
603,3,2,"1","2","2"
603,3,3,"1","1","2"
603,4,1,"2","1","1"
603,4,2,"1","2","2"
603,4,3,"1","1","1"
603,5,1,"2","2","2"
603,5,2,"1","1","2"
603,5,3,"1","1","1"
603,6,1,"1","1","2"
603,6,2,"2","2","1"
603,6,3,"1","1","1"
604,1,1,"1","1","2"
604,1,2,"2","2","1"
604,1,3,"2","2","2"
604,2,1,"2","1","1"
604,2,2,"2","2","2"
604,2,3,"1","2","2"
604,3,1,"1","2","2"
604,3,2,"2","2","1"
604,3,3,"1","1","1"
604,4,1,"1","2","2"
604,4,2,"1","1","1"
604,4,3,"2","2","2"
604,5,1,"2","1","2"
604,5,2,"1","2","2"
604,5,3,"2","2","1"
604,6,1,"2","2","1"
604,6,2,"1","2","2"
604,6,3,"1","1","2"
605,1,1,"2","1","1"
605,1,2,"2","1","2"
605,1,3,"1","2","1"
605,2,1,"1","1","2"
605,2,2,"1","1","1"
605,2,3,"1","2","1"
605,3,1,"1","2","1"
605,3,2,"2","1","2"
605,3,3,"2","1","1"
605,4,1,"1","1","1"
605,4,2,"2","1","2"
605,4,3,"2","2","1"
605,5,1,"1","1","2"
605,5,2,"2","2","2"
605,5,3,"2","1","2"
605,6,1,"1","1","2"
605,6,2,"1","2","1"
605,6,3,"1","1","1"
606,1,1,"2","1","1"
606,1,2,"1","2","1"
606,1,3,"1","2","2"
606,2,1,"1","1","2"
606,2,2,"1","2","1"
606,2,3,"2","1","2"
606,3,1,"2","2","1"
606,3,2,"2","1","2"
606,3,3,"2","2","2"
606,4,1,"2","1","1"
606,4,2,"1","1","1"
606,4,3,"2","1","2"
606,5,1,"2","1","2"
606,5,2,"1","1","1"
606,5,3,"1","2","2"
606,6,1,"1","1","1"
606,6,2,"2","1","2"
606,6,3,"2","1","1"
607,1,1,"2","1","2"
607,1,2,"2","2","2"
607,1,3,"2","2","1"
607,2,1,"1","2","1"
607,2,2,"2","2","2"
607,2,3,"1","1","1"
607,3,1,"1","2","2"
607,3,2,"1","1","1"
607,3,3,"1","1","2"
607,4,1,"2","2","1"
607,4,2,"1","1","2"
